code,term,dmd_id,dmd_type,bnf_code
39692111000001101,Flucloxacillin 250mg capsules,39692111000001101,VMP,0501012G0AAAAAA
120711000001100,Flucloxacillin 250mg capsules,120711000001100,AMP,0501012G0AAAAAA
699911000001102,Flucloxacillin 250mg capsules,699911000001102,AMP,0501012G0AAAAAA
916911000001106,Flucloxacillin 250mg capsules,916911000001106,AMP,0501012G0AAAAAA
9798411000001103,Flucloxacillin 250mg capsules,9798411000001103,AMP,0501012G0AAAAAA
10407811000001107,Flucloxacillin 250mg capsules,10407811000001107,AMP,0501012G0AAAAAA
16050611000001101,Flucloxacillin 250mg capsules,16050611000001101,AMP,0501012G0AAAAAA
41885411000001100,Flucloxacillin 250mg capsules,41885411000001100,AMP,0501012G0AAAAAA
23907811000001108,Flucloxacillin 250mg capsules,23907811000001108,AMP,0501012G0AAAAAA
194111000001102,Flucloxacillin 250mg capsules,194111000001102,AMP,0501012G0AAAAAA
627011000001100,Flucloxacillin 250mg capsules,627011000001100,AMP,0501012G0AAAAAA
30130811000001104,Flucloxacillin 250mg capsules,30130811000001104,AMP,0501012G0AAAAAA
38915011000001109,Flucloxacillin 250mg capsules,38915011000001109,AMP,0501012G0AAAAAA
19728911000001100,Flucloxacillin 250mg capsules,19728911000001100,AMP,0501012G0AAAAAA
19193011000001107,Flucloxacillin 250mg capsules,19193011000001107,AMP,0501012G0AAAAAA
37506211000001106,Flucloxacillin 250mg capsules,37506211000001106,AMP,0501012G0AAAAAA
17908511000001102,Flucloxacillin 250mg capsules,17908511000001102,AMP,0501012G0AAAAAA
220311000001101,Flucloxacillin 250mg capsules,220311000001101,AMP,0501012G0AAAAAA
135511000001102,Flucloxacillin 250mg capsules,135511000001102,AMP,0501012G0AAAAAA
15087311000001100,Flucloxacillin 250mg capsules,15087311000001100,AMP,0501012G0AAAAAA
333211000001105,Flucloxacillin 250mg capsules,333211000001105,AMP,0501012G0AAAAAA
850811000001102,Flucloxacillin 250mg capsules,850811000001102,AMP,0501012G0AAAAAA
21996911000001108,Flucloxacillin 250mg capsules,21996911000001108,AMP,0501012G0AAAAAA
39692211000001107,Flucloxacillin 500mg capsules,39692211000001107,VMP,0501012G0AAABAB
289411000001107,Flucloxacillin 500mg capsules,289411000001107,AMP,0501012G0AAABAB
3111000001109,Flucloxacillin 500mg capsules,3111000001109,AMP,0501012G0AAABAB
32611000001100,Flucloxacillin 500mg capsules,32611000001100,AMP,0501012G0AAABAB
9798911000001106,Flucloxacillin 500mg capsules,9798911000001106,AMP,0501012G0AAABAB
10408011000001100,Flucloxacillin 500mg capsules,10408011000001100,AMP,0501012G0AAABAB
16050911000001107,Flucloxacillin 500mg capsules,16050911000001107,AMP,0501012G0AAABAB
41885211000001104,Flucloxacillin 500mg capsules,41885211000001104,AMP,0501012G0AAABAB
23908511000001109,Flucloxacillin 500mg capsules,23908511000001109,AMP,0501012G0AAABAB
568111000001102,Flucloxacillin 500mg capsules,568111000001102,AMP,0501012G0AAABAB
590311000001104,Flucloxacillin 500mg capsules,590311000001104,AMP,0501012G0AAABAB
30131011000001101,Flucloxacillin 500mg capsules,30131011000001101,AMP,0501012G0AAABAB
38915211000001104,Flucloxacillin 500mg capsules,38915211000001104,AMP,0501012G0AAABAB
19729111000001105,Flucloxacillin 500mg capsules,19729111000001105,AMP,0501012G0AAABAB
19193211000001102,Flucloxacillin 500mg capsules,19193211000001102,AMP,0501012G0AAABAB
36738011000001105,Flucloxacillin 500mg capsules,36738011000001105,AMP,0501012G0AAABAB
17908811000001104,Flucloxacillin 500mg capsules,17908811000001104,AMP,0501012G0AAABAB
629811000001103,Flucloxacillin 500mg capsules,629811000001103,AMP,0501012G0AAABAB
770011000001107,Flucloxacillin 500mg capsules,770011000001107,AMP,0501012G0AAABAB
15087511000001106,Flucloxacillin 500mg capsules,15087511000001106,AMP,0501012G0AAABAB
833311000001104,Flucloxacillin 500mg capsules,833311000001104,AMP,0501012G0AAABAB
401911000001101,Flucloxacillin 500mg capsules,401911000001101,AMP,0501012G0AAABAB
21997211000001102,Flucloxacillin 500mg capsules,21997211000001102,AMP,0501012G0AAABAB
41949911000001106,Flucloxacillin 125mg/5ml oral solution,41949911000001106,VMP,0501012G0AAAFAF
513711000001108,Flucloxacillin 125mg/5ml oral solution,513711000001108,AMP,0501012G0AAAFAF
103311000001100,Flucloxacillin 125mg/5ml oral solution,103311000001100,AMP,0501012G0AAAFAF
207211000001101,Flucloxacillin 125mg/5ml oral solution,207211000001101,AMP,0501012G0AAAFAF
10454211000001105,Flucloxacillin 125mg/5ml oral solution,10454211000001105,AMP,0501012G0AAAFAF
20136411000001100,Flucloxacillin 125mg/5ml oral solution,20136411000001100,AMP,0501012G0AAAFAF
13578111000001101,Flucloxacillin 125mg/5ml oral solution,13578111000001101,AMP,0501012G0AAAFAF
719411000001101,Flucloxacillin 125mg/5ml oral solution,719411000001101,AMP,0501012G0AAAFAF
138411000001106,Flucloxacillin 125mg/5ml oral solution,138411000001106,AMP,0501012G0AAAFAF
38914811000001104,Flucloxacillin 125mg/5ml oral solution,38914811000001104,AMP,0501012G0AAAFAF
23189811000001102,Flucloxacillin 125mg/5ml oral solution,23189811000001102,AMP,0501012G0AAAFAF
19193411000001103,Flucloxacillin 125mg/5ml oral solution,19193411000001103,AMP,0501012G0AAAFAF
18107711000001103,Flucloxacillin 125mg/5ml oral solution,18107711000001103,AMP,0501012G0AAAFAF
746511000001103,Flucloxacillin 125mg/5ml oral solution,746511000001103,AMP,0501012G0AAAFAF
767311000001102,Flucloxacillin 125mg/5ml oral solution,767311000001102,AMP,0501012G0AAAFAF
337811000001100,Flucloxacillin 125mg/5ml oral solution,337811000001100,AMP,0501012G0AAAFAF
21997911000001106,Flucloxacillin 125mg/5ml oral solution,21997911000001106,AMP,0501012G0AAAFAF
41950311000001104,Flucloxacillin 250mg/5ml oral solution,41950311000001104,VMP,0501012G0AAAGAG
11268511000001102,Flucloxacillin 250mg/5ml oral solution,11268511000001102,AMP,0501012G0AAAGAG
16086311000001101,Flucloxacillin 250mg/5ml oral solution,16086311000001101,AMP,0501012G0AAAGAG
18722811000001105,Flucloxacillin 250mg/5ml oral solution,18722811000001105,AMP,0501012G0AAAGAG
20137211000001102,Flucloxacillin 250mg/5ml oral solution,20137211000001102,AMP,0501012G0AAAGAG
13578311000001104,Flucloxacillin 250mg/5ml oral solution,13578311000001104,AMP,0501012G0AAAGAG
4835611000001101,Flucloxacillin 250mg/5ml oral solution,4835611000001101,AMP,0501012G0AAAGAG
38915611000001102,Flucloxacillin 250mg/5ml oral solution,38915611000001102,AMP,0501012G0AAAGAG
40754011000001105,Flucloxacillin 250mg/5ml oral solution,40754011000001105,AMP,0501012G0AAAGAG
18107911000001101,Flucloxacillin 250mg/5ml oral solution,18107911000001101,AMP,0501012G0AAAGAG
38076711000001103,Flucloxacillin 250mg/5ml oral solution,38076711000001103,AMP,0501012G0AAAGAG
21998111000001109,Flucloxacillin 250mg/5ml oral solution,21998111000001109,AMP,0501012G0AAAGAG
16089611000001103,Flucloxacillin 125mg/5ml oral solution sugar free,16089611000001103,VMP,0501012G0AAAPAP
16443111000001108,Flucloxacillin 125mg/5ml oral solution sugar free,16443111000001108,AMP,0501012G0AAAPAP
16086911000001100,Flucloxacillin 125mg/5ml oral solution sugar free,16086911000001100,AMP,0501012G0AAAPAP
27126211000001105,Flucloxacillin 125mg/5ml oral solution sugar free,27126211000001105,AMP,0501012G0AAAPAP
28096311000001109,Flucloxacillin 125mg/5ml oral solution sugar free,28096311000001109,AMP,0501012G0AAAPAP
38619411000001101,Flucloxacillin 125mg/5ml oral solution sugar free,38619411000001101,AMP,0501012G0AAAPAP
23979011000001102,Flucloxacillin 125mg/5ml oral solution sugar free,23979011000001102,AMP,0501012G0AAAPAP
16247911000001103,Flucloxacillin 125mg/5ml oral solution sugar free,16247911000001103,AMP,0501012G0AAAPAP
38915411000001100,Flucloxacillin 125mg/5ml oral solution sugar free,38915411000001100,AMP,0501012G0AAAPAP
37732411000001104,Flucloxacillin 125mg/5ml oral solution sugar free,37732411000001104,AMP,0501012G0AAAPAP
